path,success,hmargin,diralign
ceiling,1,7,0.29163
ceiling,1,65,0.30517
ceiling,0,-87,0.25237
ceiling,0,-125,0.18407
ceiling,1,27,0.2949
ceiling,1,-14,0.29515
ceiling,1,-28,0.29125
ceiling,1,-42,0.28562
ceiling,1,22,0.30966
ceiling,1,-3,0.31077
ceiling,1,-38,0.25926
ceiling,0,-99,0.20645
ceiling,1,15,0.2582
ceiling,1,41,0.28467
ceiling,1,-16,0.23513
ceiling,1,11,0.29137
ceiling,1,8,0.31046
ceiling,1,-31,0.19435
ceiling,1,60,0.30963
ceiling,0,-43,0.20163
ceiling,1,-19,0.31229
ceiling,1,-10,0.2847
ceiling,1,-23,0.3011
ceiling,1,98,0.37794
ceiling,0,-156,0.18054
ceiling,1,43,0.33954
ceiling,0,-52,0.21177
ceiling,1,-28,0.32166
ceiling,1,-45,0.26247
ceiling,1,-11,0.25231
ceiling,0,-85,0.19738
ceiling,1,45,0.31629
ceiling,0,-212,-0.00398
ceiling,1,67,0.28256
ceiling,1,-40,0.30197
ceiling,1,-3,0.32858
ceiling,1,-52,0.29604
ceiling,1,49,0.27665
ceiling,0,-115,0.16537
ceiling,1,-10,0.2517
ceiling,1,15,0.2307
ceiling,0,-221,0.04284
ceiling,0,-107,0.22162
ceiling,1,123,0.35781
ceiling,0,-58,0.19598
ceiling,0,-55,0.16216
ceiling,1,-11,0.28685
ceiling,1,-7,0.30095
ceiling,1,-27,0.2184
ceiling,1,-1,0.25604
ceiling,0,-73,0.21868
ceiling,1,46,0.22584
ceiling,1,-2,0.20434
ceiling,1,57,0.29286
ceiling,1,-4,0.28832
ceiling,1,-21,0.30268
ceiling,1,61,0.32159
ceiling,1,66,0.33459
ceiling,1,37,0.33849
ceiling,0,-46,0.15839
ceiling,1,34,0.31668
ceiling,1,67,0.25721
ceiling,1,13,0.19096
ceiling,1,-49,0.28668
ceiling,1,-41,0.28463
ceiling,1,-3,0.26979
ceiling,1,-40,0.26336
ceiling,1,-86,0.28009
ceiling,1,-12,0.2583
ceiling,0,-115,0.14062
ceiling,1,24,0.2861
ceiling,1,75,0.30896
ceiling,1,45,0.32723
ceiling,1,-60,0.22206
ceiling,1,49,0.29334
ceiling,1,-26,0.2553
ceiling,1,58,0.32373
ceiling,1,-52,0.30355
ceiling,0,-81,0.22905
ceiling,1,14,0.31538
ceiling,1,16,0.34734
ceiling,1,-40,0.28579
ceiling,0,-92,0.18286
ceiling,1,44,0.30655
ceiling,1,-56,0.22211
ceiling,1,89,0.33914
ceiling,1,-33,0.21579
ceiling,1,-8,0.25839
ceiling,1,24,0.34081
ceiling,1,35,0.30202
ceiling,1,-11,0.21599
ceiling,1,-50,0.24642
ceiling,1,-7,0.25302
ceiling,0,-83,0.04963
ceiling,0,-56,0.24462
ceiling,1,-43,0.19289
ceiling,1,23,0.25506
ceiling,1,-14,0.26
ceiling,1,10,0.29761
ceiling,1,-13,0.2951
ceiling,1,-31,0.30245
ceiling,1,37,0.25337
ceiling,1,4,0.28587
ceiling,1,-1,0.26033
ceiling,1,5,0.31273
ceiling,1,51,0.35837
ceiling,1,-51,0.24322
ceiling,0,-98,0.12509
ceiling,1,39,0.2912
ceiling,1,-16,0.32624
ceiling,1,80,0.33965
ceiling,0,-87,0.19733
ceiling,0,-130,0.16048
ceiling,0,-109,0.13769
ceiling,1,70,0.32482
ceiling,1,-42,0.2987
ceiling,1,13,0.31299
ceiling,1,14,0.28454
ceiling,1,54,0.28331
ceiling,1,15,0.23685
ceiling,1,35,0.35057
ceiling,1,28,0.22468
ceiling,1,66,0.33155
ceiling,1,27,0.30788
ceiling,1,-5,0.28533
ceiling,1,23,0.30897
ceiling,1,52,0.30638
ceiling,1,-25,0.26398
ceiling,0,-122,0.12754
ceiling,1,92,0.29
ceiling,1,18,0.26778
ceiling,1,-71,0.24974
ceiling,1,-25,0.26944
ceiling,1,-11,0.28823
ceiling,1,5,0.32452
ceiling,0,-62,0.18059
ceiling,1,6,0.33642
ceiling,0,-38,0.28867
ceiling,1,1,0.32539
ceiling,1,-54,0.30037
ceiling,0,-78,0.17542
ceiling,1,76,0.3312
ceiling,1,33,0.292
ceiling,1,-4,0.29079
ceiling,1,17,0.24908
ceiling,0,-68,0.21858
ceiling,0,-75,0.22299
ceiling,0,-38,0.23444
ceiling,1,-85,0.23054
ceiling,1,-21,0.30235
ceiling,0,-65,0.24065
ceiling,1,-14,0.22913
ceiling,0,-99,0.23342
ceiling,1,23,0.30401
ceiling,1,-31,0.26721
ceiling,1,48,0.3309
ceiling,1,-34,0.30185
ceiling,1,-22,0.22165
ceiling,1,-11,0.31951
ceiling,0,-46,0.23089
ceiling,1,-29,0.27029
ceiling,0,-115,0.14278
ceiling,1,12,0.30619
ceiling,1,85,0.34704
ceiling,1,46,0.30244
ceiling,1,-32,0.18899
ceiling,1,49,0.29725
ceiling,1,-7,0.25378
ceiling,1,57,0.28872
ceiling,1,40,0.343
ceiling,0,-72,0.17669
ceiling,1,101,0.37727
ceiling,1,-11,0.26799
ceiling,1,-53,0.27685
ceiling,1,18,0.28347
ceiling,1,40,0.35089
ceiling,1,-18,0.26247
ceiling,1,87,0.32128
ceiling,0,-93,0.16409
ceiling,1,3,0.28484
ceiling,1,18,0.28528
ceiling,0,-72,0.23395
ceiling,1,10,0.32295
ceiling,1,6,0.33053
ceiling,1,39,0.32701
ceiling,0,-129,0.18555
ceiling,1,-28,0.19109
ceiling,1,10,0.36345
ceiling,1,-46,0.30555
ceiling,1,24,0.29591
ceiling,1,16,0.30633
ceiling,1,-11,0.29595
ceiling,1,-13,0.22532
ceiling,1,34,0.29998
ceiling,1,59,0.35993
ceiling,1,3,0.31669
ceiling,1,-13,0.28861
ceiling,0,-79,0.24921
ceiling,1,62,0.31588
ceiling,1,-53,0.23254
ceiling,0,-61,0.2083
ceiling,1,-45,0.25972
ceiling,1,8,0.2923
ceiling,0,-55,0.21144
ceiling,0,-57,0.20026
ceiling,1,5,0.25181
ceiling,1,-19,0.27234
ceiling,1,-44,0.2359
ceiling,1,39,0.31782
ceiling,1,10,0.31417
ceiling,1,24,0.33748
ceiling,1,-30,0.27176
ceiling,0,-65,0.18916
ceiling,0,-122,0.19319
ceiling,1,-57,0.23917
ceiling,1,22,0.36372
ceiling,1,14,0.30915
ceiling,1,47,0.29335
ceiling,1,32,0.2837
ceiling,1,87,0.31369
ceiling,0,-72,0.18486
ceiling,1,8,0.28133
ceiling,0,-89,0.21029
ceiling,1,23,0.31226
ceiling,1,22,0.29564
ceiling,1,-25,0.24629
ceiling,1,97,0.32554
ceiling,1,-19,0.31902
ceiling,1,1,0.26565
ceiling,1,36,0.32769
ceiling,1,18,0.32637
ceiling,1,49,0.35871
ceiling,1,56,0.32926
ceiling,1,27,0.26257
ceiling,0,-53,0.24285
ceiling,0,-66,0.21002
ceiling,1,-37,0.27026
ceiling,1,-14,0.26635
ceiling,0,-85,0.21454
ceiling,1,-12,0.24327
ceiling,1,-4,0.30682
ceiling,1,-2,0.2992
ceiling,1,27,0.30125
ceiling,0,-36,0.24781
ceiling,1,40,0.33401
ceiling,1,-10,0.27019
ceiling,0,-165,0.14176
ceiling,0,-63,0.24639
ceiling,1,1,0.33952
ceiling,1,40,0.27576
ceiling,1,57,0.30994
ceiling,1,20,0.27189
ceiling,0,-32,0.24084
ceiling,0,-74,0.19562
ceiling,0,-66,0.21342
ceiling,0,-92,0.22178
ceiling,0,-71,0.22109
ceiling,0,-58,0.24508
ceiling,1,-76,0.24927
ceiling,0,-105,0.21012
ceiling,1,47,0.3142
ceiling,1,8,0.28592
ceiling,1,9,0.27588
ceiling,1,-9,0.25421
ceiling,0,-97,0.20483
ceiling,1,6,0.23953
ceiling,0,-75,0.20733
ceiling,1,-10,0.37419
ceiling,1,21,0.28746
ceiling,1,-49,0.24188
ceiling,1,14,0.26847
ceiling,1,-41,0.23337
ceiling,0,-33,0.18387
ceiling,1,15,0.29232
ceiling,1,-1,0.29979
ceiling,1,3,0.29946
ceiling,1,-19,0.24942
ceiling,1,-27,0.23941
ceiling,0,-162,0.10427
ceiling,1,-2,0.26359
ceiling,1,-16,0.30093
ceiling,1,-50,0.23023
ceiling,0,-101,0.21651
ceiling,1,-4,0.29933
ceiling,1,-57,0.27167
ceiling,1,18,0.22834
ceiling,1,43,0.2503
ceiling,1,92,0.32448
ceiling,1,-37,0.23485
ceiling,1,13,0.30562
ceiling,1,-51,0.24886
ceiling,1,-42,0.2908
ceiling,1,25,0.2958
ceiling,1,18,0.23855
ceiling,1,35,0.32648
ceiling,1,-62,0.24362
ceiling,1,-1,0.26128
ceiling,0,-64,0.23434
ceiling,1,-47,0.25581
ceiling,0,-144,0.12657
ceiling,1,19,0.2636
ceiling,1,136,0.31006
ceiling,1,28,0.29744
ceiling,1,41,0.25125
ceiling,1,54,0.2974
ceiling,0,-58,0.20429
ceiling,1,0,0.26154
ceiling,0,-85,0.24212
ceiling,1,47,0.37476
ceiling,1,22,0.31945
ceiling,1,-48,0.29823
ceiling,1,35,0.25994
ceiling,1,-33,0.30364
ceiling,1,-15,0.27107
ceiling,1,59,0.35395
ceiling,1,67,0.31892
ceiling,1,70,0.32244
ceiling,1,16,0.29117
ceiling,0,-98,0.20235
ceiling,1,110,0.32212
ceiling,0,-141,0.16045
ceiling,1,6,0.31848
ceiling,1,22,0.31284
ceiling,1,23,0.28438
ceiling,0,-48,0.21359
ceiling,1,63,0.26888
ceiling,1,-22,0.2849
ceiling,1,38,0.35792
ceiling,1,-13,0.26019
ceiling,1,10,0.29407
ceiling,0,-159,0.15287
ceiling,1,-2,0.31558
ceiling,1,2,0.24876
ceiling,1,58,0.31684
ceiling,1,15,0.27175
ceiling,1,18,0.29441
ceiling,1,44,0.33365
ceiling,1,11,0.29877
ceiling,0,-79,0.15189
ceiling,1,-52,0.24308
ceiling,0,-38,0.27107
ceiling,1,40,0.32625
ceiling,0,-61,0.26765
ceiling,1,35,0.29521
ceiling,1,16,0.2958
ceiling,1,-45,0.25173
ceiling,1,-57,0.29313
ceiling,1,-3,0.33716
ceiling,0,-70,0.23874
ceiling,0,-62,0.21434
ceiling,1,-19,0.28348
ceiling,1,-7,0.29819
ceiling,1,-41,0.23968
ceiling,0,-113,0.24414
ceiling,1,-16,0.33354
ceiling,0,-56,0.23806
ceiling,0,-91,0.22071
ceiling,0,-81,0.27112
ceiling,1,27,0.31747
ceiling,1,43,0.28916
ceiling,1,-19,0.26501
ceiling,1,-19,0.24911
ceiling,1,-49,0.25877
ceiling,1,76,0.34484
ceiling,1,67,0.26201
ceiling,1,8,0.32479
ceiling,0,-100,0.21809
ceiling,1,77,0.31278
ceiling,0,-88,0.21548
ceiling,1,-51,0.30175
ceiling,0,-56,0.25167
ceiling,1,-36,0.28089
ceiling,1,37,0.31815
ceiling,1,19,0.22714
ceiling,1,-30,0.27768
ceiling,1,10,0.35364
ceiling,0,-97,0.1157
ceiling,0,-59,0.23447
ceiling,1,-44,0.25162
ceiling,1,42,0.29804
ceiling,1,33,0.27055
ceiling,1,-20,0.28771
ceiling,1,58,0.29999
ceiling,0,-40,0.27071
ceiling,0,-42,0.16496
ceiling,1,-10,0.21726
ceiling,1,72,0.3045
ceiling,1,11,0.29147
ceiling,1,21,0.29477
ceiling,1,-19,0.26217
ceiling,1,13,0.28997
ceiling,1,30,0.23895
ceiling,1,43,0.27079
ceiling,1,95,0.32456
ceiling,1,-53,0.25654
ceiling,1,-15,0.25692
ceiling,0,-83,0.18988
ceiling,1,43,0.35814
ceiling,1,51,0.24973
ceiling,1,-51,0.24477
ceiling,1,-78,0.25279
ceiling,1,69,0.34826
ceiling,1,26,0.30906
ceiling,1,78,0.35707
ceiling,1,66,0.29987
ceiling,1,-47,0.2884
ceiling,1,54,0.3159
ceiling,1,-5,0.32608
ceiling,1,122,0.29481
ceiling,1,-11,0.27985
ceiling,1,43,0.33984
ceiling,1,-8,0.29634
ceiling,0,-91,0.22878
ceiling,1,41,0.34112
ceiling,0,-121,0.18182
ceiling,1,-27,0.24108
ceiling,1,-22,0.25232
ceiling,1,20,0.27824
ceiling,0,-47,0.27025
ceiling,1,115,0.35008
ceiling,1,26,0.27142
ceiling,1,-39,0.2642
ceiling,1,-19,0.30006
ceiling,1,-47,0.26615
ceiling,0,-77,0.22946
ceiling,0,-155,0.15514
ceiling,1,-16,0.28469
ceiling,1,-29,0.24289
ceiling,1,-47,0.22472
ceiling,1,-8,0.31608
ceiling,1,-37,0.25195
ceiling,1,67,0.35226
ceiling,1,102,0.31809
ceiling,0,-95,0.22567
ceiling,1,95,0.37221
ceiling,1,27,0.24907
ceiling,1,33,0.29443
ceiling,0,-74,0.27268
ceiling,1,143,0.31123
ceiling,1,85,0.2875
ceiling,1,-34,0.21943
ceiling,1,-21,0.21695
ceiling,1,2,0.29037
ceiling,1,8,0.29075
ceiling,1,34,0.32253
ceiling,1,2,0.29084
ceiling,1,33,0.31304
ceiling,1,51,0.31394
ceiling,1,-63,0.25823
ceiling,1,-41,0.2416
ceiling,1,52,0.31808
ceiling,1,24,0.31454
ceiling,1,5,0.24026
ceiling,1,3,0.33659
ceiling,1,15,0.30739
ceiling,0,-82,0.06634
ceiling,1,11,0.31018
ceiling,1,6,0.26813
ceiling,1,-66,0.2346
ceiling,1,35,0.26242
ceiling,1,37,0.31938
ceiling,1,16,0.38117
ceiling,0,-56,0.2619
ceiling,1,37,0.30435
ceiling,0,-74,0.2444
ceiling,0,-190,0.09193
ceiling,1,29,0.32636
ceiling,1,-49,0.24795
ceiling,1,-15,0.16219
ceiling,1,58,0.32724
ceiling,1,18,0.32367
ceiling,1,-2,0.29529
ceiling,1,31,0.32402
ceiling,0,-83,0.25398
ceiling,0,-180,0.17331
ceiling,1,6,0.32849
ceiling,1,-22,0.28987
ceiling,1,47,0.31548
ceiling,1,-13,0.21277
ceiling,1,-42,0.27922
ceiling,1,3,0.37016
ceiling,0,-158,0.16279
ceiling,1,38,0.35038
ceiling,1,-25,0.27562
ceiling,0,-63,0.21003
ceiling,1,-1,0.2961
ceiling,1,-1,0.34751
ceiling,0,-100,0.2013
ceiling,1,13,0.25498
ceiling,1,-33,0.24701
ceiling,1,34,0.32406
ceiling,0,-147,0.15136
ceiling,1,5,0.32779
ceiling,0,-28,0.28965
ceiling,0,-90,0.1725
ceiling,0,-37,0.28688
ceiling,1,35,0.2586
ceiling,1,-108,0.22236
ceiling,1,70,0.34561
ceiling,1,3,0.34158
ceiling,1,-27,0.3193
ceiling,1,14,0.25374
ceiling,1,-17,0.30488
ceiling,1,0,0.33856
ceiling,1,63,0.33201
ceiling,1,-13,0.28421
ceiling,0,-120,0.19951
ceiling,1,-24,0.27438
ceiling,1,29,0.30685
ceiling,1,2,0.34053
ceiling,1,88,0.38036
ceiling,1,12,0.26235
ceiling,1,-40,0.28667
ceiling,1,2,0.33296
ceiling,1,17,0.28084
ceiling,1,61,0.30888
ceiling,1,2,0.2775
ceiling,1,-33,0.24133
ceiling,1,10,0.32266
ceiling,0,-60,0.19679
ceiling,1,-21,0.28479
ceiling,1,-20,0.27403
ceiling,0,-76,0.22237
ceiling,1,-54,0.25644
ceiling,1,-39,0.25847
ceiling,1,14,0.31572
ceiling,0,-53,0.24191
ceiling,1,12,0.26414
ceiling,1,-76,0.24219
ceiling,1,79,0.33965
ceiling,1,-17,0.27514
ceiling,0,-38,0.23966
ceiling,1,13,0.27555
ceiling,1,4,0.32849
ceiling,0,-84,0.23793
ceiling,0,-103,0.25366
ceiling,1,23,0.31259
ceiling,0,-47,0.25568
ceiling,1,-16,0.22554
ceiling,1,-14,0.31999
ceiling,0,-61,0.2342
ceiling,1,81,0.31438
ceiling,0,-165,-0.02123
ceiling,1,-41,0.22846
ceiling,0,-70,0.18543
ceiling,1,46,0.3453
ceiling,0,-81,0.22471
ceiling,1,-16,0.28984
ceiling,0,-49,0.19923
ceiling,0,-105,0.18551
ceiling,1,-62,0.22594
ceiling,1,50,0.25806
ceiling,1,1,0.29519
ceiling,1,55,0.32261
ceiling,0,-57,0.16276
ceiling,0,-147,0.18311
ceiling,1,-12,0.26864
ceiling,1,-42,0.19499
ceiling,0,-163,0.18938
ceiling,0,-54,0.20044
ceiling,1,-6,0.3191
ceiling,1,61,0.33029
ceiling,1,25,0.28203
ceiling,1,19,0.30077
ceiling,1,65,0.33324
ceiling,1,-13,0.32357
ceiling,1,-16,0.28467
ceiling,1,41,0.31673
ceiling,1,27,0.27877
ceiling,1,21,0.31177
ceiling,1,8,0.27058
ceiling,1,5,0.23776
ceiling,1,11,0.26395
ceiling,1,14,0.24437
ceiling,0,-43,0.25868
ceiling,1,17,0.30308
ceiling,1,-6,0.29834
ceiling,0,-106,0.1616
ceiling,1,18,0.29388
ceiling,1,45,0.29728
ceiling,1,8,0.27657
ceiling,1,9,0.36049
ceiling,1,36,0.3449
ceiling,1,22,0.32604
ceiling,1,-37,0.27468
ceiling,0,-83,0.28147
ceiling,1,-39,0.26658
ceiling,1,1,0.31261
ceiling,1,-30,0.21339
ceiling,1,-57,0.29515
ceiling,1,39,0.34154
ceiling,1,70,0.30157
ceiling,1,18,0.29007
ceiling,0,-66,0.21623
ceiling,0,-66,0.20993
ceiling,1,11,0.21958
ceiling,1,-47,0.21121
ceiling,1,50,0.36103
ceiling,0,-74,0.19433
ceiling,1,-10,0.24371
ceiling,1,24,0.32284
ceiling,0,-74,0.23278
ceiling,0,-58,0.2284
ceiling,0,-93,0.21662
ceiling,1,10,0.30808
ceiling,0,-54,0.20431
ceiling,1,73,0.32897
ceiling,1,28,0.32585
ceiling,1,-73,0.25553
ceiling,1,8,0.3173
ceiling,0,-74,0.25738
ceiling,1,51,0.31006
ceiling,1,-12,0.26136
ceiling,0,-191,-0.07264
ceiling,1,-18,0.26843
ceiling,1,-12,0.2943
ceiling,0,-49,0.27692
ceiling,1,13,0.30513
ceiling,1,61,0.28617
ceiling,1,-10,0.2965
ceiling,1,-36,0.29841
ceiling,1,18,0.27885
ceiling,1,-52,0.21015
ceiling,1,-36,0.27621
ceiling,1,80,0.29708
ceiling,1,53,0.34789
ceiling,1,77,0.34369
ceiling,1,49,0.32335
ceiling,1,-7,0.22851
ceiling,1,-69,0.22708
ceiling,1,8,0.29278
ceiling,1,-35,0.27984
ceiling,1,46,0.29955
ceiling,1,11,0.26251
ceiling,1,-12,0.25443
ceiling,0,-135,0.1399
ceiling,0,-73,0.24586
ceiling,1,-33,0.27342
ceiling,1,75,0.32833
ceiling,0,-77,0.23965
ceiling,1,50,0.26639
ceiling,1,13,0.31502
ceiling,1,53,0.28886
ceiling,1,-21,0.21056
ceiling,0,-76,0.23418
ceiling,1,9,0.28073
ceiling,1,27,0.25578
ceiling,1,37,0.25451
ceiling,1,8,0.27439
ceiling,0,-86,0.23734
ceiling,0,-90,0.23343
ceiling,1,-16,0.25634
ceiling,0,-59,0.22322
ceiling,1,32,0.22472
ceiling,1,-20,0.30613
ceiling,1,1,0.30419
ceiling,1,55,0.30525
ceiling,1,23,0.27419
ceiling,0,-128,0.13811
ceiling,0,-51,0.24532
ceiling,1,-13,0.29227
ceiling,1,76,0.34298
ceiling,0,-67,0.22567
ceiling,1,30,0.32481
ceiling,1,-29,0.2952
ceiling,1,57,0.33518
ceiling,1,74,0.32339
ceiling,1,-12,0.29078
ceiling,1,86,0.29776
ceiling,0,-126,0.19653
ceiling,1,-30,0.29436
ceiling,1,10,0.30345
ceiling,1,-27,0.24569
ceiling,0,-62,0.21841
ceiling,0,-73,0.23212
ceiling,1,7,0.28841
ceiling,1,33,0.29815
ceiling,1,21,0.29086
ceiling,1,-10,0.34637
ceiling,1,103,0.33381
ceiling,1,23,0.30311
ceiling,1,75,0.24943
ceiling,1,6,0.28912
ceiling,1,-7,0.28065
ceiling,1,-78,0.18381
ceiling,1,2,0.29542
ceiling,1,8,0.34657
ceiling,1,10,0.23284
ceiling,1,-77,0.26071
ceiling,0,-130,0.01108
ceiling,1,-32,0.27837
ceiling,1,-72,0.28066
ceiling,1,9,0.26257
ceiling,1,2,0.2747
ceiling,1,32,0.37541
ceiling,1,110,0.29834
ceiling,1,40,0.34021
ceiling,1,0,0.27471
ceiling,1,-66,0.27462
ceiling,1,2,0.32316
ceiling,1,-6,0.30894
ceiling,1,12,0.31303
ceiling,1,-48,0.31383
ceiling,0,-89,0.16561
ceiling,1,-71,0.29304
ceiling,1,-8,0.28254
ceiling,1,-24,0.33943
ceiling,1,32,0.30196
ceiling,1,52,0.38394
ceiling,1,-11,0.28574
ceiling,0,-35,0.23923
ceiling,1,-4,0.28335
ceiling,0,-34,0.27553
ceiling,1,0,0.30709
ceiling,0,-70,0.24566
ceiling,1,0,0.28169
ceiling,1,20,0.27455
ceiling,1,8,0.26434
ceiling,1,-11,0.24963
ceiling,1,-34,0.2875
ceiling,1,55,0.28963
ceiling,1,24,0.22704
ceiling,1,55,0.32539
ceiling,0,-80,0.15497
ceiling,0,-127,0.15837
ceiling,1,-72,0.29879
ceiling,1,16,0.29283
ceiling,1,-54,0.32285
ceiling,1,19,0.28831
ceiling,1,26,0.37185
ceiling,1,-14,0.33898
ceiling,1,49,0.29777
ceiling,1,-21,0.25294
ceiling,1,-10,0.32536
ceiling,0,-65,0.20809
ceiling,1,17,0.3461
ceiling,1,-16,0.28242
ceiling,0,-16,0.31314
ceiling,0,-80,0.13735
ceiling,0,-62,0.23447
ceiling,1,-20,0.26624
ceiling,0,-38,0.27564
ceiling,0,-59,0.23182
ceiling,0,-66,0.21497
ceiling,1,-27,0.2281
ceiling,0,-52,0.17401
ceiling,1,-30,0.2017
ceiling,1,-32,0.2851
ceiling,1,-2,0.27557
ceiling,1,-46,0.27131
ceiling,1,4,0.23383
ceiling,1,-59,0.26066
ceiling,0,-24,0.25102
ceiling,0,-46,0.24714
ceiling,1,-22,0.28366
ceiling,1,-21,0.29595
ceiling,0,-118,0.12412
ceiling,0,-168,0.172
ceiling,1,-46,0.27388
ceiling,1,-94,0.24896
ceiling,1,-29,0.23691
ceiling,0,-113,0.01391
ceiling,1,-20,0.29438
ceiling,0,-31,0.18842
ceiling,1,10,0.29508
ceiling,1,19,0.25702
ceiling,1,-3,0.27754
ceiling,1,13,0.35102
ceiling,1,35,0.33571
ceiling,1,-17,0.28113
ceiling,1,45,0.30455
ceiling,1,92,0.32198
ceiling,1,2,0.24398
ceiling,1,-17,0.24663
ceiling,1,-62,0.27165
ceiling,1,109,0.30375
ceiling,1,45,0.35349
ceiling,0,-28,0.24205
ceiling,1,22,0.24653
ceiling,1,-8,0.24663
ceiling,0,-74,0.21385
ceiling,1,19,0.32513
ceiling,1,-12,0.32159
ceiling,1,-1,0.29654
ceiling,1,-65,0.20603
ceiling,1,-8,0.36174
ceiling,0,-49,0.16706
ceiling,1,-56,0.23344
ceiling,1,5,0.32278
ceiling,1,-35,0.2804
ceiling,1,27,0.32082
ceiling,0,-128,0.23063
ceiling,1,-46,0.29407
ceiling,1,-38,0.2251
ceiling,1,66,0.31752
ceiling,0,-82,0.1504
ceiling,1,40,0.29374
ceiling,1,8,0.35021
ceiling,1,5,0.29976
ceiling,1,6,0.30181
ceiling,1,23,0.29676
ceiling,1,1,0.29933
ceiling,1,-32,0.18748
ceiling,1,93,0.29692
ceiling,1,-9,0.30687
ceiling,1,-65,0.27041
ceiling,1,2,0.29177
ceiling,1,-72,0.2371
ceiling,1,77,0.32888
ceiling,1,-19,0.30565
ceiling,0,-35,0.20163
ceiling,1,71,0.31613
ceiling,1,-29,0.25883
ceiling,0,-33,0.24263
ceiling,1,51,0.30379
ceiling,1,71,0.29502
ceiling,0,-54,0.17926
ceiling,1,86,0.3159
ceiling,1,61,0.34434
ceiling,1,-14,0.2773
ceiling,1,-20,0.28538
ceiling,1,-22,0.28481
ceiling,1,58,0.27415
ceiling,1,40,0.3068
ceiling,1,4,0.30358
ceiling,1,96,0.35374
ceiling,1,-28,0.2036
ceiling,1,-18,0.2554
ceiling,1,71,0.34294
ceiling,1,23,0.36372
ceiling,0,-58,0.05676
ceiling,0,-57,0.23307
ceiling,1,99,0.2876
ceiling,1,38,0.30326
ceiling,1,11,0.29135
ceiling,1,24,0.30727
ceiling,0,-55,0.25445
ceiling,1,-25,0.30353
ceiling,1,55,0.32935
ceiling,1,-43,0.25378
ceiling,1,-50,0.2478
ceiling,0,-157,0.18617
ceiling,1,-39,0.23532
ceiling,1,49,0.28937
ceiling,1,-8,0.24501
ceiling,0,-111,0.22384
ceiling,0,-46,0.25753
ceiling,1,101,0.30231
ceiling,1,-99,0.23711
ceiling,0,-104,0.19778
ceiling,1,11,0.3248
ceiling,1,17,0.28313
ceiling,0,-113,0.22045
ceiling,1,-15,0.29326
ceiling,0,-50,0.22921
ceiling,1,41,0.29932
ceiling,1,34,0.2796
ceiling,1,-5,0.34308
ceiling,0,-84,0.204
ceiling,1,-19,0.29192
ceiling,1,-26,0.3137
ceiling,1,-59,0.28011
ceiling,1,14,0.35012
ceiling,1,38,0.34434
ceiling,0,-85,0.26456
ceiling,0,-42,0.28001
ceiling,0,-74,0.19254
ceiling,0,-65,0.25734
ceiling,1,-25,0.31093
ceiling,1,-62,0.22472
ceiling,1,-26,0.24448
ceiling,1,-31,0.26193
ceiling,1,-6,0.2656
ceiling,1,-16,0.24924
ceiling,1,-77,0.2466
ceiling,1,-5,0.26925
ceiling,1,78,0.29806
ceiling,1,-25,0.28065
ceiling,1,15,0.36317
ceiling,0,-48,0.24928
ceiling,1,-48,0.27467
ceiling,1,-4,0.29473
ceiling,0,-86,0.17569
ceiling,1,-21,0.2929
ceiling,1,84,0.30747
ceiling,1,13,0.21583
ceiling,1,0,0.28616
ceiling,0,-36,0.28838
ceiling,1,31,0.27411
ceiling,1,15,0.26555
ceiling,1,-57,0.26566
ceiling,0,-47,0.22683
ceiling,0,-123,0.19642
ceiling,1,76,0.35075
ceiling,1,-24,0.32111
ceiling,1,-35,0.22554
ceiling,1,86,0.34264
ceiling,1,42,0.35268
ceiling,1,-19,0.25574
ceiling,0,-48,0.16862
ceiling,1,39,0.29363
ceiling,1,-20,0.27569
ceiling,1,-26,0.2776
ceiling,1,33,0.26644
ceiling,1,0,0.27578
ceiling,0,-67,0.2567
ceiling,1,11,0.25741
ceiling,0,-47,0.23386
ceiling,1,49,0.30216
ceiling,1,-42,0.1757
ceiling,1,35,0.26804
ceiling,1,-11,0.28226
ceiling,1,-36,0.2722
ceiling,1,9,0.27046
ceiling,1,15,0.28731
ceiling,1,-55,0.23744
ceiling,0,-107,0.19508
ceiling,1,35,0.29349
ceiling,1,53,0.2341
ceiling,1,79,0.32672
ceiling,1,113,0.30013
ceiling,1,85,0.34172
ceiling,1,34,0.25514
ceiling,1,-34,0.15401
ceiling,0,-35,0.26395
ceiling,1,68,0.34123
ceiling,0,-62,0.26094
ceiling,1,-23,0.30049
ceiling,1,76,0.27739
ceiling,1,13,0.29826
ceiling,1,19,0.24638
ceiling,1,-23,0.29776
ceiling,1,-45,0.25243
ceiling,1,-27,0.26752
ceiling,1,-7,0.34089
ceiling,0,-31,0.19997
ceiling,1,25,0.29533
ceiling,0,-183,0.12782
ceiling,1,110,0.33713
ceiling,1,-2,0.20592
ceiling,0,-48,0.24393
ceiling,1,-74,0.28831
ceiling,1,28,0.34882
ceiling,1,106,0.31579
ceiling,1,-18,0.33562
ceiling,1,-8,0.29568
ceiling,1,40,0.26913
ceiling,0,-78,0.19844
ceiling,1,-26,0.27377
ceiling,0,-104,0.20414
ceiling,1,55,0.24757
ceiling,1,48,0.30883
ceiling,0,-116,0.21579
ceiling,0,-131,0.17542
ceiling,1,-50,0.31957
ceiling,1,12,0.30192
ceiling,1,-11,0.22834
ceiling,1,54,0.33128
ceiling,0,-46,0.23719
ceiling,0,-121,0.19562
